Timestamp,Game ID,Date (UTC),Home Team,Home Score,Away Team,Away Score,Game Status
2025-02-09 02:48:32,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:48:32,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:48:43,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:48:43,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:48:43,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:48:43,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:48:43,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:48:43,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:48:43,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,73,Q3 5:52
2025-02-09 02:48:43,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,97,Q3 2:59
2025-02-09 02:48:43,0022400747,2025-02-09T01:00:00Z,Timberwolves,73,Trail Blazers,84,Q3 :49.4
2025-02-09 02:48:43,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Half
2025-02-09 02:48:43,0022400749,2025-02-09T02:00:00Z,Suns,41,Nuggets,47,Q2 6:29
2025-02-09 02:48:43,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:48:43,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:49:03,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:49:03,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:49:03,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:49:03,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:49:03,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:49:03,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:49:03,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,74,Q3 5:52
2025-02-09 02:49:03,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,97,Q3 2:47
2025-02-09 02:49:03,0022400747,2025-02-09T01:00:00Z,Timberwolves,73,Trail Blazers,84,Q3 :30.5
2025-02-09 02:49:03,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Half
2025-02-09 02:49:03,0022400749,2025-02-09T02:00:00Z,Suns,41,Nuggets,47,Q2 6:29
2025-02-09 02:49:03,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:49:03,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:49:14,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:49:14,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:49:14,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:49:14,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:49:14,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:49:14,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:49:14,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,73,3rd Qtr             
2025-02-09 02:49:14,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,97,3rd Qtr             
2025-02-09 02:49:14,0022400747,2025-02-09T01:00:00Z,Timberwolves,73,Trail Blazers,84,3rd Qtr             
2025-02-09 02:49:14,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:49:14,0022400749,2025-02-09T02:00:00Z,Suns,41,Nuggets,47,2nd Qtr             
2025-02-09 02:49:14,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:49:14,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:49:34,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:49:34,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:49:34,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:49:34,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:49:34,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:49:34,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:49:34,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,74,3rd Qtr             
2025-02-09 02:49:34,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,97,3rd Qtr             
2025-02-09 02:49:34,0022400747,2025-02-09T01:00:00Z,Timberwolves,73,Trail Blazers,84,3rd Qtr             
2025-02-09 02:49:34,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:49:34,0022400749,2025-02-09T02:00:00Z,Suns,41,Nuggets,47,2nd Qtr             
2025-02-09 02:49:34,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:49:34,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:49:45,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:49:45,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:49:45,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:49:45,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:49:45,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:49:45,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:49:45,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,76,Q3 5:38
2025-02-09 02:49:45,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,98,Q3 2:39
2025-02-09 02:49:45,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,Q3 :15.7
2025-02-09 02:49:45,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Half
2025-02-09 02:49:45,0022400749,2025-02-09T02:00:00Z,Suns,41,Nuggets,49,Q2 6:04
2025-02-09 02:49:45,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:49:45,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:50:06,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:50:06,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:50:06,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:50:06,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:50:06,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:50:06,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:50:06,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,76,Q3 5:20
2025-02-09 02:50:06,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,99,Q3 2:26
2025-02-09 02:50:06,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,END Q3
2025-02-09 02:50:06,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Half
2025-02-09 02:50:06,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,Q2 5:42
2025-02-09 02:50:06,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:50:06,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:50:17,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:50:17,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:50:17,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:50:17,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:50:17,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:50:17,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:50:17,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,76,3rd Qtr             
2025-02-09 02:50:17,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,99,3rd Qtr             
2025-02-09 02:50:17,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:50:17,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:50:17,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:50:17,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:50:17,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:50:37,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:50:37,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:50:37,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:50:37,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:50:37,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:50:37,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:50:37,0022400745,2025-02-09T01:00:00Z,Bulls,87,Warriors,76,3rd Qtr             
2025-02-09 02:50:37,0022400746,2025-02-09T01:00:00Z,Grizzlies,71,Thunder,99,3rd Qtr             
2025-02-09 02:50:37,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:50:37,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:50:37,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:50:37,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:50:37,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:50:48,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:50:48,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:50:48,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:50:48,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:50:48,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:50:48,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:50:48,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,76,3rd Qtr             
2025-02-09 02:50:48,0022400746,2025-02-09T01:00:00Z,Grizzlies,72,Thunder,99,3rd Qtr             
2025-02-09 02:50:48,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:50:48,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:50:48,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:50:48,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:50:48,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:51:08,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:51:08,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:51:08,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:51:08,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:51:08,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:51:08,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:51:08,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,76,3rd Qtr             
2025-02-09 02:51:08,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:51:08,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:51:08,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:51:08,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:51:08,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:51:08,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:51:19,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:51:19,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:51:19,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:51:19,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:51:19,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:51:19,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:51:19,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,76,3rd Qtr             
2025-02-09 02:51:19,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:51:19,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:51:19,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:51:19,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:51:19,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:51:19,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:51:39,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:51:39,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:51:39,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:51:39,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:51:39,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:51:39,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:51:39,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,78,3rd Qtr             
2025-02-09 02:51:39,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:51:39,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:51:39,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:51:39,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:51:39,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:51:39,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:51:50,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:51:50,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:51:50,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:51:50,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:51:50,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:51:50,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:51:50,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,78,3rd Qtr             
2025-02-09 02:51:50,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:51:50,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:51:50,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:51:50,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:51:50,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:51:50,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:52:10,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:52:10,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:52:10,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:52:10,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:52:10,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:52:10,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:52:10,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,78,3rd Qtr             
2025-02-09 02:52:10,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:52:10,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:52:10,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:52:10,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,49,2nd Qtr             
2025-02-09 02:52:10,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:52:10,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:52:21,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:52:21,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:52:21,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:52:21,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:52:21,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:52:21,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:52:21,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,78,3rd Qtr             
2025-02-09 02:52:21,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:52:21,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:52:21,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:52:21,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,51,2nd Qtr             
2025-02-09 02:52:21,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:52:21,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:52:41,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:52:41,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:52:41,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:52:41,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:52:41,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:52:41,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:52:41,0022400745,2025-02-09T01:00:00Z,Bulls,88,Warriors,78,3rd Qtr             
2025-02-09 02:52:41,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:52:41,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,End of 3rd Qtr      
2025-02-09 02:52:41,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:52:41,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,51,2nd Qtr             
2025-02-09 02:52:41,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:52:41,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:52:52,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:52:52,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:52:52,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:52:52,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:52:52,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:52:52,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:52:52,0022400745,2025-02-09T01:00:00Z,Bulls,89,Warriors,78,Q3 4:40
2025-02-09 02:52:52,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,Q3 1:19
2025-02-09 02:52:52,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,Q4 12:00
2025-02-09 02:52:52,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Half
2025-02-09 02:52:52,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,51,Q2 4:01
2025-02-09 02:52:52,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:52:52,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:53:13,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:53:13,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:53:13,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:53:13,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:53:13,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:53:13,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:53:13,0022400745,2025-02-09T01:00:00Z,Bulls,89,Warriors,78,3rd Qtr             
2025-02-09 02:53:13,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,3rd Qtr             
2025-02-09 02:53:13,0022400747,2025-02-09T01:00:00Z,Timberwolves,76,Trail Blazers,84,4th Qtr             
2025-02-09 02:53:13,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Halftime            
2025-02-09 02:53:13,0022400749,2025-02-09T02:00:00Z,Suns,43,Nuggets,51,2nd Qtr             
2025-02-09 02:53:13,0022400750,2025-02-09T03:00:00Z,Kings,0,Pelicans,0,10:00 pm ET
2025-02-09 02:53:13,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 02:53:23,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 02:53:23,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 02:53:23,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 02:53:23,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 02:53:23,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 02:53:23,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 02:53:23,0022400745,2025-02-09T01:00:00Z,Bulls,89,Warriors,80,Q3 3:58
2025-02-09 02:53:23,0022400746,2025-02-09T01:00:00Z,Grizzlies,73,Thunder,99,Q3 1:19
2025-02-09 02:53:23,0022400747,2025-02-09T01:00:00Z,Timberwolves,79,Trail Blazers,84,Q4 11:25
2025-02-09 02:53:23,0022400748,2025-02-09T01:30:00Z,Knicks,48,Celtics,61,Half
